zipcode,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,hasFireplace,taxAssessedValue,rentZestimate,price,parkingCapacity,hasCooling,hasHeating,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue,log_price,log_taxAssessedValue
91304,0,1983,887.037844,279.63803,4,4.0,1.0,1,877730.0,6964.0,935000,1,1,1,0,0,0,2.9479421486815265,2.446596233940653,5.970811610872518,5.943360942394187
90035,1,1961,603.386032788,141.119657,2,2.0,1.0,1,235129.0,4500.0,931000,2,1,1,0,0,1,2.7805952528835416,2.149587512209596,5.968949680981343,5.371306196812135
90002,3,2008,840.127031568,282.610926,10,4.0,1.0,0,896583.0,3237.0,927300,6,1,1,0,0,0,2.924344958606967,2.4511889480637894,5.967220259782968,5.952590500003579
91306,0,1954,718.721391168,133.315805,3,2.0,1.0,0,669306.0,3800.0,930000,5,1,1,0,0,1,2.856560570873129,2.1248816394168206,5.968482948553935,5.825624718257963
91405,0,1954,678.006094,167.132497,3,2.0,1.0,1,804780.0,4281.0,930000,2,1,1,0,0,1,2.831233597375439,2.223060901692361,5.968482948553935,5.905677174971338
91306,0,1955,696.958306,171.87055,4,2.0,1.0,1,312731.0,4329.0,935000,2,1,1,0,0,1,2.8432067981615137,2.2352014667498232,5.970811610872518,5.4951709335666905
91402,0,1955,740.344007,127.091304,3,2.0,1.0,0,136677.0,3750.0,928000,3,1,1,0,1,0,2.869433565172061,2.104115835730907,5.967547976218862,5.135695437658592
91326,2,2003,12448.950732,171.406035,3,3.0,2.0,1,548665.0,3956.0,932000,2,1,1,0,1,1,4.095132748178259,2.234026108841889,5.969415912353981,5.739307256912538
91604,2,1974,50399.999126,139.911918,2,3.0,2.0,1,194359.0,3919.0,930000,2,1,1,0,1,1,4.702430528914308,2.1458547102114918,5.968482948553935,5.288604655900337
91040,0,1953,904.689414,154.033174,2,1.0,1.0,1,261363.0,3462.0,927000,5,1,1,0,0,1,2.956499508556685,2.187614264561065,5.967079734144497,5.417244106453485
90031,0,1903,838.6353809999999,174.100222,3,2.0,1.0,1,52955.0,5476.0,930000,3,0,0,0,0,1,2.9235731808065526,2.240799324898569,5.968482948553935,4.723906972373462
90064,2,1980,7289.608918,161.929929,2,3.0,2.0,1,446174.0,5699.0,935000,2,1,1,0,0,1,3.862704229372774,2.2093271254568028,5.970811610872518,5.649504258943059
91335,0,1951,708.199569,124.861632,3,2.0,1.0,1,426015.0,4170.0,930000,2,1,1,0,0,1,2.850155658116841,2.096429007064616,5.968482948553935,5.629424890892721
91343,0,1962,694.078313,190.636956,4,3.0,1.0,1,461458.0,4727.0,927000,2,1,1,0,0,0,2.8414084747559505,2.280207094786588,5.967079734144497,5.664132179471798
91343,0,1954,697.051209,117.429392,3,2.0,1.0,0,505614.0,3800.0,930000,2,1,1,1,1,1,2.8432646847969747,2.069776812293176,5.968482948553935,5.703819090667069
90094,1,2003,3639.5727125803487,121.70293,2,2.0,1.0,1,933015.0,4633.0,930500,2,1,1,0,1,1,3.561050400280641,2.085301034002574,5.9687163774667855,5.96988862591677
91344,0,1953,532.612899,128.577752,3,2.0,1.0,1,826200.0,3862.0,935000,4,1,1,0,0,1,2.726411680121485,2.1091658284675487,5.970811610872518,5.917085190640568
90016,0,1929,418.435112,146.043516,2,1.0,1.0,0,784149.0,3772.0,932000,1,0,1,0,0,0,2.6216281201900995,2.1644822800501986,5.969415912353981,5.894398592951649
90016,0,1944,558.625739,111.019085,3,2.0,1.0,0,149350.0,3973.0,935000,2,0,0,0,0,1,2.747120942192309,2.045397643630966,5.970811610872518,5.174205226940147
90057,0,2021,452.033667756,132.85129,3,4.0,3.0,0,657488.0,4900.0,925000,2,1,1,0,0,1,2.655170782546156,2.123365775811872,5.9661417327390325,5.817887830802341
91343,0,1960,713.123428,155.333816,3,2.0,1.0,1,92078.0,3995.0,949000,2,1,1,1,1,1,2.8531647044102435,2.191266011449807,5.977266212427293,4.964155877537494
91344,0,1960,820.798005,207.17369,4,2.0,1.0,1,152919.0,4855.0,947500,2,1,1,0,0,1,2.9142362921895923,2.31633460139497,5.97657921864011,5.184461449326706
91304,0,2007,638.336513,250.466488,5,4.0,1.0,1,618863.0,5563.0,935000,2,1,1,0,0,1,2.805049686887718,2.398749626210092,5.970811610872518,5.791594518278245
91324,0,1958,718.883414,171.87055,3,2.0,1.0,0,200517.0,3999.0,940000,2,1,1,0,0,1,2.856658463732036,2.2352014667498232,5.973127853599698,5.302151198368744
90025,1,1993,1418.6306749311293,141.769978,2,2.0,1.0,0,550370.0,4529.0,949000,2,1,1,0,0,0,3.1518693463269005,2.1515842719656715,5.977266212427293,5.740654753008081
91306,0,1954,696.868375896,169.269266,3,2.0,1.0,1,283905.0,3999.0,945000,2,0,1,0,0,1,2.843150756548183,2.228578110983789,5.975431808509263,5.453173041181327
91602,1,2010,1781.2315606060606,159.79316,3,3.0,1.0,1,628379.0,4481.0,942292,2,1,1,0,0,1,3.250720381538698,2.203558185254358,5.974185504000897,5.798221662783414
91335,0,1955,623.37913,145.207389,4,2.0,1.0,1,95846.0,4714.0,945000,2,1,1,0,0,1,2.7947522585158016,2.1619887163659963,5.975431808509263,4.981573992913858
91307,0,1958,696.586694,145.85771,3,2.0,1.0,1,514876.0,4498.0,940000,2,0,1,0,0,1,2.842975174432341,2.1639293907560435,5.973127853599698,5.711702648458643
91316,0,1949,568.56636,91.137843,2,1.0,1.0,0,331555.0,4500.0,937000,2,0,1,0,0,0,2.754781160492371,1.959698745726758,5.971739590887778,5.520555581655466
90026,0,2014,121.424221,121.424221,2,3.0,3.0,0,801107.0,4999.0,940000,2,1,1,0,0,1,2.084305325927354,2.084305325927354,5.973127853599698,5.903690526578709
91344,0,1955,734.119506,165.646049,3,2.0,1.0,0,545247.0,3999.0,940000,2,1,1,1,0,1,2.8657667636922373,2.2191810815221644,5.973127853599698,5.736593284728445
91335,0,1956,613.810121,147.158352,4,2.0,1.0,1,531193.0,4898.0,945000,3,1,1,1,0,1,2.7880340451551278,2.167784915600284,5.975431808509263,5.725252343315149
91405,0,1954,580.829556,189.52212,3,2.0,1.0,1,742122.0,4659.0,948000,2,1,1,0,0,1,2.764048707693959,2.2776599057727083,5.976808337338066,5.870475306318714
91311,0,1974,697.329918,168.340236,3,2.0,1.0,1,604011.0,4200.0,940000,2,1,1,1,0,1,2.843438298423873,2.226187931687604,5.973127853599698,5.781044847885702
90003,3,2008,483.0956,246.378756,8,4.0,1.0,0,478365.0,3026.0,949900,2,1,1,0,0,1,2.684033081981609,2.391603258079545,5.977677887673994,5.67975939660133
91335,0,1951,647.2552009999999,157.00607,4,2.0,1.0,1,297814.0,4496.0,945000,1,1,1,0,0,1,2.811075548881379,2.195916442960483,5.975431808509263,5.473945109735276
90065,2,2014,1064.0194577594125,181.16085,4,4.0,3.0,0,821811.0,4929.0,935000,2,1,1,0,0,1,3.0269495699893643,2.258064349709328,5.970811610872518,5.914771950027981
91306,0,1959,666.207413,135.731283,3,2.0,1.0,1,845844.0,3998.0,940000,2,1,1,0,0,1,2.823609460848528,2.1326799542811066,5.973127853599698,5.927290272984186
91316,0,1949,568.752166,130.157103,5,2.0,1.0,0,498799.8,4500.0,937000,2,1,1,0,0,1,2.754923063608125,2.1144678736325844,5.971739590887778,5.697926270670751
90047,0,1941,526.0911084,193.981464,4,3.0,1.0,0,590404.0,4566.0,945000,0,1,1,0,0,0,2.721060961737384,2.287760232677034,5.975431808509263,5.771149291179556
91331,0,1942,650.506806,178.37376,4,2.0,1.0,0,680000.0,4579.0,940000,0,1,1,0,0,1,2.8132518447758232,2.251330967050359,5.973127853599698,5.832508912706237
91343,0,1955,755.765905,117.429392,3,2.0,1.0,0,239486.0,3814.0,940000,2,1,1,0,0,1,2.878387295619687,2.069776812293176,5.973127853599698,5.379280130274754
90041,0,1920,860.839198,132.944193,4,2.0,1.0,0,191822.0,5500.0,935000,1,0,0,0,0,0,2.934922034213946,2.123669372106586,5.970811610872518,5.282898414777716
91307,0,1963,851.548898,150.317054,4,2.0,1.0,1,96084.0,4429.0,949000,2,1,1,0,0,1,2.930209591255577,2.177008255623063,5.977266212427293,4.982651074554795
91602,0,1951,471.482725,114.177787,2,1.0,1.0,1,495089.0,3655.0,937500,4,1,1,0,0,1,2.67346578493206,2.057581621233264,5.971971276399756,5.694683277185106
90732,0,2024,161.929929,161.929929,3,4.0,3.0,0,606552.6,3999.0,939735,2,1,1,0,0,1,2.2093271254568028,2.2093271254568028,5.973005402255795,5.782868468680272
91324,0,1957,764.4508490520001,151.43189,3,2.0,1.0,1,507233.0,4198.0,943000,2,1,1,0,0,1,2.883349567352381,2.180217342750768,5.9745116927373285,5.705207500496094
91411,0,2023,232.722015,188.59309,4,4.0,3.0,0,622220.2,4700.0,939000,2,1,1,0,0,1,2.366837468550074,2.2755257762600225,5.972665592266111,5.793944106107515
90011,3,2010,473.433688,237.83168,8,4.0,1.0,0,591075.0,3239.0,949900,2,1,1,0,0,1,2.675259157674104,2.376269703658659,5.977677887673994,5.771642590897433
91601,0,2019,140.469336,140.469336,3,3.0,1.0,0,817649.0,4250.0,940000,0,1,1,0,0,0,2.147581529511997,2.147581529511997,5.973127853599698,5.912566909933439
91411,1,2018,713.460480084,134.70935,3,3.0,1.0,1,829377.0,3984.0,935000,2,1,1,0,0,1,2.853369921729869,2.1293977405817843,5.970811610872518,5.918751987488591
91304,0,1963,700.1170079999999,153.28995,4,2.0,1.0,1,591722.0,4298.0,938000,2,1,1,1,0,1,2.8451706281316307,2.185513682560716,5.972202838379064,5.772117716481649
91335,0,1957,612.695285,108.69651,3,2.0,1.0,0,688520.0,3599.0,940000,2,1,1,1,0,1,2.787244538229194,2.036215600092971,5.973127853599698,5.837916560080936
90028,0,1920,217.720781784,84.54173,2,2.0,1.0,1,918000.0,4296.0,940000,2,1,1,0,0,1,2.337899885096936,1.9270711306679031,5.973127853599698,5.962842681201242
91367,0,1959,728.638229,146.600934,3,2.0,1.0,0,118295.0,4930.0,950000,2,1,1,0,0,1,2.8625119533569,2.166136737220211,5.977723605288848,5.072966388598346
91042,0,1960,696.868375896,139.075791,3,2.0,1.0,1,266102.0,4500.0,950000,2,1,1,0,0,1,2.843150756548183,2.143251538689862,5.977723605288848,5.425048138684044
90065,0,1921,494.151057,81.940446,3,1.0,1.0,0,698700.0,3273.0,950000,1,0,0,0,0,1,2.6938597286673898,1.9134983234786291,5.977723605288848,5.844290743254343
90016,0,1921,446.491818,135.545477,3,2.0,1.0,0,761261.0,4570.0,950000,6,0,1,0,0,1,2.649813504814691,2.1320850302402614,5.977723605288848,5.881533581115199
90024,1,1966,1154.971614325069,111.4836,2,2.0,1.0,0,743784.0,3999.0,950000,0,0,1,0,0,0,3.0625713107273187,2.0472109843944346,5.977723605288848,5.871446831744856
90019,3,1941,574.233443,102.1933,2,1.0,1.0,0,870623.0,3252.0,950000,0,1,1,0,0,0,2.759088481938635,2.0094224235050344,5.977723605288848,5.939830136105484
91311,0,1968,705.691188,202.52854,4,3.0,1.0,1,790703.0,4900.0,950000,2,1,1,0,0,1,2.8486146944117894,2.3064862319514146,5.977723605288848,5.898013386553887
91344,0,1954,668.9016,205.408533,4,4.0,1.0,0,481561.0,6322.0,950000,1,1,1,0,0,0,2.825362234778078,2.3126184809255235,5.977723605288848,5.682651307629688
90019,0,1945,471.053884752,111.4836,3,2.0,1.0,1,125124.0,4500.0,950000,1,0,1,0,0,1,2.6730705897444165,2.0472109843944346,5.977723605288848,5.097340619588535
91331,0,1939,751.863979,166.203467,3,2.0,1.0,0,617997.0,4196.0,950000,4,0,0,1,0,1,2.8761392787393616,2.2206400789141827,5.977723605288848,5.790986366858059
91331,3,1956,651.435836,339.467562,11,5.0,1.0,0,653842.0,6905.0,950000,0,1,1,0,0,1,2.813871645768567,2.5307982813633285,5.977723605288848,5.815472814351395
91343,0,1949,1884.075316804408,62.988234,1,1.0,1.0,1,342669.0,1995.0,950000,0,1,0,0,0,1,3.2750982599317777,1.7992594322138729,5.977723605288848,5.534874817187672
91344,0,1956,699.838299,164.345407,3,2.0,1.0,1,106548.0,4175.0,950000,2,1,1,0,0,1,2.8449977057793947,2.2157575712565327,5.977723605288848,5.027545302035994
90037,0,1908,627.09525,129.13517,3,1.0,1.0,0,150601.0,3730.0,950000,1,0,1,0,0,0,2.7973335111778344,2.1110445386009045,5.977723605288848,5.177827855616608
90731,0,1913,464.515,169.08346,4,3.0,2.0,0,654040.0,4298.0,950000,6,1,1,0,1,1,2.666999742682828,2.2281011263318846,5.977723605288848,5.81560430986563
91335,0,1953,557.656574904,158.957033,4,3.0,1.0,0,801107.0,4500.0,950000,2,1,1,0,0,1,2.746366827002154,2.20127974788791,5.977723605288848,5.903690526578709
90032,0,1947,613.903024,101.26427,3,2.0,1.0,0,52957.0,3394.0,950000,6,1,1,0,0,1,2.7880997726591352,2.0054562362874333,5.977723605288848,4.723923374461307
90292,1,2003,11585.350808,92.159776,1,1.0,1.0,1,522740.0,4465.0,950000,2,1,1,0,0,1,4.063909188896122,1.964541410500988,5.977723605288848,5.718285733529195
91423,1,1982,2757.64337419651,211.075616,2,3.0,1.0,1,775281.0,7500.0,950000,2,1,1,0,0,1,3.4405381013492886,2.324438065385791,5.977723605288848,5.889459140739445
91343,0,1954,697.273061364,176.236991,4,3.0,2.0,1,764454.0,4500.0,950000,2,1,1,0,0,1,2.8434028868785752,2.2460970692354723,5.977723605288848,5.883351357443281
90024,1,1974,1830.0056997245176,150.874472,3,3.0,1.0,0,737936.0,4961.0,950000,0,1,1,0,0,0,3.262452442383463,2.1786157632519663,5.977723605288848,5.868018697795795
91042,0,1959,752.049785,141.119657,3,2.0,1.0,1,259318.0,4500.0,950000,2,1,1,0,0,1,2.8762465914362023,2.149587512209596,5.977723605288848,5.413832663430969
91352,0,1963,788.003246,220.923334,4,3.0,1.0,0,625298.0,5500.0,950000,1,1,1,0,0,0,2.896528006470501,2.3442415886294823,5.977723605288848,5.796087039602861
90031,0,1905,378.765531,97.54815,2,2.0,1.0,0,28919.0,3499.0,950000,0,1,0,0,0,1,2.5783704497989666,1.989219037416748,5.977723605288848,4.461183271264588
91344,0,1940,882.6190057079999,108.882316,2,1.0,1.0,0,294331.0,3249.0,950000,3,1,1,0,0,1,2.945773275009248,2.0369573500288816,5.977723605288848,5.468836005966147
91343,0,1972,1056.1226923783288,216.278184,3,3.0,1.0,1,154503.0,4927.0,950000,2,1,1,1,0,1,3.023714374189893,2.3350127143246606,5.977723605288848,5.188936916581543
90018,0,1927,624.024991656,146.322225,2,1.0,1.0,1,45412.0,3499.0,950000,0,0,1,0,0,1,2.795201983145485,2.165310296472429,5.977723605288848,4.657170629182109
91345,0,1953,782.2570096439999,164.624116,3,2.0,1.0,1,100729.0,3999.0,950000,2,0,1,0,0,1,2.8933494634591,2.216493455897841,5.977723605288848,5.003154522458381
90032,0,1948,535.399989,134.151932,3,2.0,1.0,1,53665.0,3499.0,950000,2,1,0,0,0,1,2.7286783579281657,2.1275969315804297,5.977723605288848,4.729691133696481
90031,0,1929,427.347854208,109.811346,3,2.0,1.0,0,770100.0,4740.0,950000,2,1,1,0,0,1,2.6307815276283404,2.0406472148920463,5.977723605288848,5.8865471233911055
91311,0,1964,727.802102,194.445979,4,3.0,2.0,1,361400.0,4570.0,950000,4,1,1,1,1,1,2.8620133055586567,2.288798966685496,5.977723605288848,5.557988148224913
91352,0,1970,857.866302,133.78032,3,3.0,1.0,0,552834.0,3695.0,950000,2,1,1,0,0,0,2.933419608561932,2.1263922304420597,5.977723605288848,5.742594744855127
91304,0,1959,687.853812,148.087382,3,2.0,1.0,1,661651.0,4200.0,950000,2,1,1,0,0,1,2.837496148427676,2.170518055406903,5.977723605288848,5.820628973214582
91331,0,1953,567.079912,153.847368,4,3.0,1.0,0,453649.2,1990.0,955000,0,1,1,0,0,1,2.753644263293633,2.187090070795671,5.980003371583746,5.656720149345577
90048,1,2008,1161.8535059999997,113.248757,2,2.0,1.0,1,724072.0,4146.0,955000,2,1,1,0,0,1,3.0651513728507225,2.054033443965192,5.980003371583746,5.859781753556232
91406,3,1954,594.078267024,338.16692,10,5.0,2.0,0,540711.6,6318.0,950000,5,1,1,0,0,0,2.773843665010599,2.529131121995865,5.977723605288848,5.732965686686686
91042,0,1924,743.967224,137.124828,4,2.0,1.0,1,577584.0,4500.0,953000,1,1,0,0,0,1,2.871553802818072,2.137116095833832,5.979092900638326,5.761615154076896
91344,0,1955,840.121829,153.568659,4,3.0,1.0,1,704286.0,4266.0,952000,2,1,1,0,0,1,2.924342269188004,2.186302591918257,5.978636948384474,5.847749055447311
91403,1,1974,2089.798504,146.693837,3,2.0,1.0,1,608472.0,4200.0,955000,2,1,1,0,0,1,3.3201044139486,2.166411868355104,5.980003371583746,5.784240598136704
91356,0,1950,511.059403,95.875896,2,2.0,1.0,0,623144.0,3499.0,956000,1,1,1,1,0,1,2.708471383296576,1.981709435638002,5.9804578922761005,5.794588417732934
91326,0,1986,440.453123,171.406035,3,3.0,2.0,1,619465.0,4128.0,960000,2,1,1,0,1,1,2.6438996936657664,2.234026108841889,5.982271233039568,5.79201677360753
90025,1,1979,1751.7812708907252,137.960955,2,2.0,1.0,0,811511.0,3995.0,957000,0,1,1,0,0,0,3.2434798787867467,2.139756192000041,5.980911937776844,5.909294411046937
90011,0,1922,529.454197,209.217556,1,2.0,1.0,0,247481.0,3358.0,950000,0,0,0,0,0,0,2.7238283953206404,2.3205981245261182,5.977723605288848,5.393541862211404
91406,0,1957,596.623066,151.896405,3,2.0,1.0,1,867000.0,4250.0,960000,2,1,1,0,1,1,2.775700039577293,2.1815474953431147,5.982271233039568,5.93801909747621
90032,0,1951,449.557617,102.286203,2,1.0,1.0,0,48011.0,3150.0,960000,2,1,1,0,0,1,2.6527853604554337,2.0098170573185614,5.982271233039568,4.681340751792098
90062,0,1912,534.19225,159.886063,4,2.0,2.0,1,51920.0,4341.0,952500,1,1,1,0,0,1,2.72769758303644,2.20381060867437,5.978864984347657,4.715334683792313
90064,1,1991,4234.229618,141.119657,2,3.0,1.0,1,962404.0,4562.0,958000,2,1,1,0,1,1,3.6267744056735656,2.149587512209596,5.981365509078544,5.983357419375759
91605,0,1958,683.022856,192.123404,4,3.0,1.0,1,215866.0,4655.0,957000,2,1,1,0,0,1,2.8344352367248646,2.2835802727687144,5.980911937776844,5.334184244116607
91331,0,1953,566.894106,117.98681,3,2.0,1.0,0,231771.0,4500.0,955000,2,1,0,0,0,1,2.7535019416531976,2.0718334593027663,5.980003371583746,5.365059094578919
91306,0,1960,832.782492,194.260173,5,2.0,2.0,1,265206.0,4645.0,960000,2,1,1,0,0,1,2.920531586209833,2.2883837711644817,5.982271233039568,5.423583345288598
91311,0,1958,650.413903,210.88981,5,2.0,2.0,1,113820.0,4929.0,957000,2,1,1,1,0,1,2.813189815998756,2.3240555955399325,5.980911937776844,5.056218581272306
90094,1,2006,8552.633924,84.54173,2,2.0,1.0,0,422296.0,3884.0,958000,2,1,1,0,0,1,3.932099883441586,1.9270711306679031,5.981365509078544,5.6256169677944206
90025,1,1980,634.52749,115.013914,2,2.0,1.0,1,899945.0,3997.0,955000,2,1,0,0,0,1,2.8024504420283423,2.060750383030909,5.980003371583746,5.954215968410002
90011,3,1912,454.057095096,432.92798,9,9.0,2.0,0,443630.4,2959.0,950000,0,1,1,0,0,0,2.657110466350689,2.6364156550368096,5.977723605288848,5.647021298748276
91344,0,1955,879.977216,124.49002,3,2.0,1.0,1,643081.0,3829.0,957500,2,1,1,0,0,1,2.944471427725654,2.095134536711617,5.98113878264066,5.80826567842579
91367,0,1959,820.702129104,120.588094,3,2.0,1.0,0,365609.0,4863.0,955000,3,1,1,0,0,1,2.914185560091845,2.08130443081116,5.980003371583746,5.563016877986925
91344,0,1954,668.9016,245.728435,4,4.0,1.0,0,506182.8,6322.0,950000,0,1,1,0,0,1,2.825362234778078,2.3904554147180144,5.977723605288848,5.704307383825002
91343,0,1955,1165.841279614325,197.511778,4,3.0,1.0,1,750264.0,4829.0,960000,2,1,1,1,0,1,3.066639428570772,2.2955929985340875,5.982271233039568,5.875214108150231
90016,0,1926,502.233618,120.959706,3,2.0,1.0,1,749465.0,4214.0,955000,2,1,1,0,0,1,2.700905779709516,2.082640722578983,5.980003371583746,5.874751356114534
91423,1,2016,529.175488,140.28353,2,3.0,1.0,1,779766.0,4032.0,950000,2,1,1,0,0,1,2.7235997189756094,2.147006685639979,5.977723605288848,5.891964294798748
91306,0,1966,609.44368,184.133746,4,3.0,1.0,1,370631.0,4500.0,960000,2,1,1,1,1,1,2.78493357772247,2.265133388496066,5.982271233039568,5.568941741388404
91343,0,1961,705.319576,165.36734,3,2.0,1.0,1,708730.0,4407.0,955000,2,1,1,1,1,1,2.8483859377660457,2.218449740655704,5.980003371583746,5.850480816504572
91402,0,2023,322.466313,204.293697,4,4.0,2.0,0,457258.6,4700.0,950000,2,1,1,0,0,1,2.508484352018222,2.3102549677076,5.977723605288848,5.660161882322148
91307,0,1957,669.087406,126.440983,4,2.0,1.0,1,415528.0,4500.0,960000,2,1,1,0,1,0,2.8254828553820763,2.1018878635501443,5.982271233039568,5.618600293669541
91311,0,1958,702.532486,203.643376,4,2.0,2.0,1,420386.0,4688.0,955000,2,1,1,0,0,1,2.8466664113733264,2.308870288159141,5.980003371583746,5.623648244406661
90024,1,1966,1155.783216,111.4836,2,2.0,1.0,0,519027.2,4021.0,950000,2,1,1,0,0,1,3.0628763834583537,2.0472109843944346,5.977723605288848,5.715190117964784
90031,0,1954,654.781087224,116.871974,3,2.0,1.0,0,54618.0,3599.0,958000,2,1,1,0,0,1,2.8160961267068005,2.06771037945606,5.981365509078544,4.737335793114835
91304,0,1958,697.422821,137.775149,3,2.0,1.0,1,75571.0,3999.0,960000,2,1,1,0,0,1,2.843496154213195,2.139170889375192,5.982271233039568,4.878355169096278
91411,0,1956,636.664259,130.0642,3,1.5,1.0,0,85957.0,4475.0,960000,1,1,1,0,0,0,2.803910470164204,2.114157774025048,5.982271233039568,4.934281249697704
90057,3,1938,603.126276,314.94117,4,4.0,3.0,1,332247.0,3451.0,960000,4,0,0,0,0,1,2.780408249501004,2.498229436549892,5.982271233039568,5.521461068202195
91335,0,1950,557.139291,139.819015,3,3.0,1.0,0,601073.0,4596.0,957260,2,1,1,0,0,1,2.745963787184589,2.145566238276672,5.981029911893201,5.77892722004253
91331,0,1976,846.996651,182.833104,5,3.0,1.0,1,389163.0,4588.0,975000,2,1,1,0,0,1,2.927881693146415,2.262054832442132,5.989004615698537,5.59013154264542
90018,0,1908,483.194448792,119.287452,2,1.0,1.0,1,272294.0,3497.0,968450,1,1,1,0,0,1,2.6841219362238973,2.076594762079644,5.986077203491227,5.435038071763761
90049,1,1964,3640.959942,139.819015,2,2.0,1.0,1,432207.0,5299.0,975000,2,1,1,0,0,1,3.5612159008334063,2.145566238276672,5.989004615698537,5.635691796412921
91605,0,1958,701.138941,195.839524,4,3.0,1.0,1,112812.0,4659.0,975000,5,1,1,1,1,1,2.845804088338208,2.2919003448873188,5.989004615698537,5.052355298730597
91352,0,1961,1224.2773434343433,185.341485,3,2.0,1.0,0,97498.0,5210.0,975000,1,1,1,0,0,0,3.087879812481997,2.2679726383695766,5.989004615698537,4.988995707002409
91411,0,1943,625.643733528,72.928855,2,1.0,1.0,1,330826.0,2770.0,965000,4,1,1,0,0,1,2.7963270990128533,1.862899395092062,5.984527313343793,5.519599633930103
91401,0,1947,627.1881529999999,111.669406,3,1.0,1.0,1,229420.0,3599.0,970000,2,1,1,0,0,1,2.7973978463356297,2.0479342060135304,5.986771734266245,5.360631275426735
91364,0,1956,822.005744,193.702755,4,3.0,1.0,0,364885.0,5914.0,975000,1,1,1,0,0,0,2.914874852307433,2.287135797656586,5.989004615698537,5.562156010388143
91343,0,1956,612.695285,141.584172,3,2.0,1.0,1,601039.0,3963.0,975000,2,1,1,0,0,1,2.787244538229194,2.1510147053503914,5.989004615698537,5.778902653259421
90046,1,1965,3137.125872,100.985561,2,2.0,1.0,0,681549.0,4054.0,975000,1,1,1,0,0,1,3.4965319443969256,2.0042592824331043,5.989004615698537,5.833497084917011
91602,1,2008,759.574928,161.65122,3,3.0,1.0,1,772614.0,4332.0,965000,2,1,1,0,0,1,2.8805706211374478,2.208578986629409,5.984527313343793,5.887962573427828
90025,1,2009,2339.08508,123.375184,1,2.0,1.0,0,725300.0,4374.0,972000,2,1,1,0,0,1,3.3690460187747457,2.0912278133788083,5.987666264926275,5.860517677461746
91606,0,1947,533.727735,127.927431,3,3.0,1.0,1,766205.0,4300.0,970000,2,1,1,0,0,1,2.7273197713711137,2.106963678603733,5.986771734266245,5.884344981718221
90068,1,1963,2451.992474,116.500362,2,2.0,1.0,0,895000.0,5337.0,970000,1,1,1,0,0,1,3.389519132850747,2.066327274841507,5.986771734266245,5.951823035315912
90018,0,1913,446.120206,153.382853,4,3.0,1.0,1,856800.0,4500.0,970000,0,1,1,0,0,1,2.649451894067818,2.1857768116096032,5.986771734266245,5.932879457823799
90036,1,1930,567.358621,122.63196,2,2.0,1.0,1,2750600.0,4675.0,962000,1,1,1,0,0,1,2.753857658342675,2.0886036695526595,5.983175072037813,6.439427438654527
91326,0,1965,731.796931,200.113062,4,2.0,2.0,1,136613.0,4900.0,965000,6,1,1,0,0,1,2.864390583816126,2.3012754373087723,5.984527313343793,5.135492028478966
91307,0,1960,734.119506,135.266768,4,2.0,1.0,0,82177.0,4127.0,965000,2,1,1,1,0,1,2.8657667636922373,2.131191113323828,5.984527313343793,4.9147502826154685
90032,0,1907,662.119681,117.429392,3,2.0,1.0,0,57698.0,3669.0,965000,0,1,1,0,0,1,2.820936497143763,2.069776812293176,5.984527313343793,4.761160759359931
91342,0,1959,703.089904,159.328645,3,2.0,1.0,1,721956.0,4128.0,970000,2,1,1,0,0,1,2.847010861740546,2.202293862725599,5.986771734266245,5.858510730063414
91352,0,1952,2007.171953627181,221.852364,3,2.0,1.0,0,814110.0,5058.0,965500,1,1,1,0,0,0,3.3025845799177285,2.346064060804141,5.984752278115414,5.910683089367623
91606,0,2019,699.002172,377.464889,6,5.0,1.0,0,2575500.0,11482.0,970000,2,1,1,0,0,1,2.844478525225151,2.576876560673221,5.986771734266245,6.410861554216598
91307,0,1956,752.235591,127.462916,3,2.0,1.0,1,810000.0,3996.0,975000,2,1,1,1,0,1,2.876353877622989,2.1053838497175423,5.989004615698537,5.9084850188786495
90064,2,1994,501.954909,137.403537,2,2.0,1.0,0,705509.0,4900.0,975000,0,1,1,0,0,0,2.7006647058860054,2.137997912343702,5.989004615698537,5.848502558310645
91344,0,1975,814.480601,196.489845,4,2.0,1.0,1,524418.0,4764.0,965000,2,1,1,1,0,1,2.910880744901147,2.293340110057871,5.984527313343793,5.719677589895455
91342,0,1964,1026.5794995408633,156.448652,4,2.0,1.0,1,645248.0,4364.0,975000,4,1,1,0,0,1,3.011392587291609,2.1943718255104403,5.989004615698537,5.809726667086019
91325,0,1950,1024.8143402203857,164.717019,4,2.0,1.0,1,821916.0,4500.0,975000,2,1,0,1,0,1,3.010645193859004,2.216738473947728,5.989004615698537,5.914827434814277
90016,3,1924,608.646943872,235.97362,4,4.0,1.0,0,287648.0,6598.0,970000,0,0,1,0,0,0,2.7843654456861704,2.372863454966748,5.986771734266245,5.458861358747462
91344,0,1969,727.337587,186.270515,4,2.0,1.0,1,523344.0,4754.0,975000,2,1,1,0,0,1,2.861736031411523,2.270144115303011,5.989004615698537,5.718787249461414
91343,0,1956,641.0307,186.549224,4,2.0,1.0,1,509000.0,4495.0,975000,4,1,1,1,0,1,2.806878829084065,2.2707934468197912,5.989004615698537,5.706717782336758
